valor,inicio,num_apostas,valorApostado,valorGanho,diferenca,result,minutos_decorridos,dia,mes,dia_da_semana
1.1,1754294220,5593,312780.0,-4153.82,308626.18,0,297,4,8,0
6.03,1754294231,5392,388634.4,-935711.7,-547077.3,1,297,4,8,0
5.33,1754294265,5279,234091.94,-379081.49,-144989.55,1,297,4,8,0
58.24,1754294301,6379,352128.38,-627260.2,-275131.82,1,298,4,8,0
1.78,1754294365,6671,397217.7,-149187.06,248030.64,0,299,4,8,0
1.17,1754294388,4417,234278.72,-9629.41,224649.31,0,299,4,8,0
1.19,1754294397,5799,344718.48,-30575.97,314142.51,0,299,4,8,0
1.8,1754294413,4495,223881.3,-55404.54,168476.76,0,300,4,8,0
2.77,1754294431,6065,357135.5,-338512.56,18622.94,1,300,4,8,0
2.03,1754294455,6146,381782.4,-158691.84,223090.56,1,300,4,8,0
1.94,1754294478,5376,344692.26,-139326.66,205365.6,0,301,4,8,0
10.6,1754294497,6361,395600.4,-707049.2,-311448.8,1,301,4,8,0
4.72,1754294540,6893,458918.88,-639314.29,-180395.41,1,302,4,8,0
1.9,1754294569,7064,429718.89,-103044.6,326674.29,0,302,4,8,0
1.44,1754294590,5366,329221.1,-20042.1,309179.0,0,303,4,8,0
3.38,1754294606,4646,221780.52,-268713.12,-46932.6,1,303,4,8,0
1.37,1754294635,7198,423754.34,-20111.72,403642.62,0,303,4,8,0
15.33,1754294653,4959,234357.2,-499296.56,-264939.36,1,304,4,8,0
2.18,1754294695,6985,363863.24,-328523.64,35339.6,1,304,4,8,0
1.31,1754294716,4886,270548.3,-9183.35,261364.95,0,305,4,8,0
4.45,1754294729,5096,342843.0,-476392.2,-133549.2,1,305,4,8,0
1.13,1754294760,7384,475451.48,-4397.52,471053.96,0,306,4,8,0
16.85,1754294780,5262,338889.6,-737256.96,-398367.36,1,306,4,8,0
1.3,1754294823,7017,377147.02,-20394.8,356752.22,0,307,4,8,0
1.32,1754294846,4296,204264.96,-12456.15,191808.81,0,307,4,8,0
6.71,1754294855,5961,369882.1,-781909.8,-412027.7,1,307,4,8,0
2.14,1754294892,7264,337564.53,-246519.81,91044.72,1,308,4,8,0
2.81,1754294921,4745,240152.64,-259265.76,-19113.12,1,308,4,8,0
1.93,1754294943,7383,417916.24,-258987.21,158929.03,0,309,4,8,0
2.9,1754294967,5306,270622.8,-248055.0,22567.8,1,309,4,8,0
2.91,1754294988,6394,316165.2,-368201.6,-52036.4,1,309,4,8,0
16.68,1754295015,6532,358003.68,-728511.88,-370508.2,1,310,4,8,0
1.0,1754295061,7680,448060.5,-0.0,448060.5,0,311,4,8,0
1.25,1754295080,4446,223900.2,-12111.01,211789.19,0,311,4,8,0
3.94,1754295088,5606,317470.4,-479705.2,-162234.8,1,311,4,8,0
10.89,1754295122,7243,352568.1,-712734.04,-360165.94,1,312,4,8,0
1.35,1754295162,6471,245764.9,-8211.98,237552.92,0,312,4,8,0
2.75,1754295182,4734,214768.72,-170544.99,44223.73,1,313,4,8,0
12.05,1754295209,7119,444794.76,-801893.6,-357098.84,1,313,4,8,0
1.09,1754295249,7509,377723.17,-6452.63,371270.54,0,314,4,8,0
1.18,1754295268,2122,264617.65,-6034.28,258583.37,0,314,4,8,0
1.4,1754295277,7403,466104.6,-50125.92,415978.68,0,314,4,8,0
3.6,1754295299,5135,366864.0,-639586.56,-272722.56,1,314,4,8,0
43.54,1754295328,7207,465849.23,-843345.58,-377496.35,1,315,4,8,0
1.08,1754295380,6285,303119.24,-2854.24,300265.0,0,316,4,8,0
5.89,1754295397,4299,197634.06,-428268.23,-230634.17,1,316,4,8,0
156.8,1754295429,6449,333477.9,-746572.05,-413094.15,1,317,4,8,0
2.28,1754295502,6327,267202.15,-96524.59,170677.56,1,318,4,8,0
5.23,1754295521,4083,269231.52,-407157.66,-137926.14,1,318,4,8,0
2.38,1754295556,7306,388353.43,-266514.24,121839.19,1,319,4,8,0
3.68,1754295575,5085,260607.86,-305947.94,-45340.08,1,319,4,8,0
4.0,1754295601,6832,339046.8,-594821.98,-255775.18,1,320,4,8,0
1.2,1754295635,6807,412028.32,-30132.84,381895.48,0,320,4,8,0
4.62,1754295648,5061,293537.98,-599891.94,-306353.96,1,320,4,8,0
1.18,1754295681,7450,466826.78,-10075.1,456751.68,0,321,4,8,0
1.1,1754295694,5211,384532.43,-4153.82,380378.61,0,321,4,8,0
1.0,1754295704,4990,341013.18,-0.0,341013.18,0,321,4,8,0
1.72,1754295716,5426,366520.82,-68726.59,297794.23,0,321,4,8,0
2.16,1754295736,4072,223930.56,-124527.84,99402.72,1,322,4,8,0
1.66,1754295760,5831,409960.6,-140416.5,269544.1,0,322,4,8,0
1.81,1754295774,4886,342002.28,-127304.94,214697.34,0,322,4,8,0
2.67,1754295791,5346,371268.48,-340732.8,30535.68,1,323,4,8,0
2.42,1754295814,6749,445359.2,-409589.16,35770.04,1,323,4,8,0
14.23,1754295837,5725,417054.63,-778128.18,-361073.55,1,323,4,8,0
2.69,1754295881,7195,336037.1,-275910.6,60126.5,1,324,4,8,0
1.51,1754295904,6092,306625.65,-93478.23,213147.42,0,325,4,8,0
1.9,1754295926,4876,289421.74,-128632.4,160789.34,0,325,4,8,0
1.45,1754295942,5566,362652.5,-30276.4,332376.1,0,325,4,8,0
1.13,1754295962,4458,269171.37,-13022.34,256149.03,0,326,4,8,0
1.65,1754295970,5622,378930.3,-89432.0,289498.3,0,326,4,8,0
2.28,1754295988,5393,346393.08,-315110.4,31282.68,1,326,4,8,0
1.95,1754296009,5775,383024.41,-281419.86,101604.55,0,326,4,8,0
1.55,1754296031,4841,303765.76,-42890.88,260874.88,0,327,4,8,0
3.7,1754296051,5118,306666.88,-469833.52,-163166.64,1,327,4,8,0
1.47,1754296077,7066,375847.07,-113313.52,262533.55,0,327,4,8,0
3.13,1754296095,5148,342029.35,-519091.95,-177062.6,1,328,4,8,0
1.1,1754296121,6228,344491.84,-19815.2,324676.64,0,328,4,8,0
39.16,1754296131,5931,437530.86,-844924.86,-407394.0,1,328,4,8,0
3.62,1754296188,6494,276985.15,-402966.2,-125981.05,1,329,4,8,0
1.07,1754296215,6505,335255.94,-3804.36,331451.58,0,330,4,8,0
1.44,1754296233,3819,200235.98,-5129.58,195106.4,0,330,4,8,0
1.71,1754296244,6285,391329.9,-124923.5,266406.4,0,330,4,8,0
2.87,1754296265,5343,380281.16,-439543.84,-59262.68,1,331,4,8,0
3.25,1754296265,5867,354745.11,-524570.01,-169824.9,1,331,4,8,0
40.96,1754296355,6649,415986.87,-814537.56,-398550.69,1,332,4,8,0
3.66,1754296408,6728,398089.21,-640933.39,-242844.18,1,333,4,8,0
10.5,1754296436,6262,371799.04,-831380.48,-459581.44,1,333,4,8,0
1.44,1754296478,6495,390214.5,-23144.55,367069.95,0,334,4,8,0
1.25,1754296496,4285,216777.03,-33330.03,183447.0,0,334,4,8,0
1.09,1754296507,5889,392130.45,-13985.61,378144.84,0,335,4,8,0
3.47,1754296522,5062,334864.48,-668561.5,-333697.02,1,335,4,8,0
9.66,1754296551,7256,437146.68,-881304.36,-444157.68,1,335,4,8,0
12.32,1754296592,7509,414568.0,-798139.65,-383571.65,1,336,4,8,0
4.74,1754296633,7534,437272.5,-796673.25,-359400.75,1,337,4,8,0
12.38,1754296665,6690,353912.09,-656107.55,-302195.46,1,337,4,8,0
1.93,1754296704,6921,378409.11,-156908.07,221501.04,0,338,4,8,0
1.89,1754296723,4540,234112.95,-76559.16,157553.79,0,338,4,8,0
7.13,1754296740,5649,395241.6,-633844.48,-238602.88,1,339,4,8,0
2.05,1754296778,7690,590495.2,-301997.99,288497.21,1,339,4,8,0
1.04,1754296805,5257,439975.8,-15055.26,424920.54,0,340,4,8,0
1.48,1754296818,5610,447648.5,-52009.1,395639.4,0,340,4,8,0
2.5,1754296832,4885,149139.01,-134662.03,14476.98,1,340,4,8,0
1.09,1754296854,6823,626961.96,-37868.02,589093.94,0,340,4,8,0
1.1,1754296871,5228,482511.9,-15377.05,467134.85,0,341,4,8,0
2.01,1754296882,5731,656009.2,-235322.01,420687.19,1,341,4,8,0
76.83,1754296908,4626,338523.72,-445738.48,-107214.76,1,341,4,8,0
2.13,1754296964,6642,404228.5,-320618.35,83610.15,1,342,4,8,0
2.02,1754296987,5092,352937.4,-207241.8,145695.6,1,343,4,8,0
1.36,1754297011,4985,326998.8,-45994.8,281004.0,0,343,4,8,0
5.58,1754297022,5427,384239.05,-658827.0,-274587.95,1,343,4,8,0
1.74,1754297072,7272,580767.68,-134933.44,445834.24,0,344,4,8,0
2.7,1754297094,4806,317885.01,-326898.42,-9013.41,1,344,4,8,0
1.11,1754297114,6814,487533.2,-29670.2,457863.0,0,345,4,8,0
30.79,1754297133,6156,489619.02,-708060.54,-218441.52,1,345,4,8,0
3.68,1754297184,6275,312819.59,-383658.28,-70838.69,1,346,4,8,0
11.08,1754297216,5621,369184.24,-498724.92,-129540.68,1,346,4,8,0
1.13,1754297252,6869,371190.92,-4397.52,366793.4,0,347,4,8,0
2.01,1754297270,4405,289968.12,-222069.64,67898.48,1,347,4,8,0
1.03,1754297286,5760,357440.64,-1289.69,356150.95,0,348,4,8,0
1.28,1754297304,1404,442236.57,-46247.72,395988.85,0,348,4,8,0
6.23,1754297315,7145,478205.48,-837684.49,-359479.01,1,348,4,8,0
2.35,1754297349,7826,429307.2,-396815.2,32492.0,1,349,4,8,0
6.52,1754297379,5661,351109.84,-586391.2,-235281.36,1,349,4,8,0
1.66,1754297417,6924,401871.87,-177018.81,224853.06,0,350,4,8,0
10.52,1754297435,4552,238359.72,-532139.1,-293779.38,1,350,4,8,0
41.34,1754297474,6878,314386.08,-632153.85,-317767.77,1,351,4,8,0
9.14,1754297526,7061,513004.8,-834708.7,-321703.9,1,352,4,8,0
2.66,1754297571,6632,366028.16,-348464.64,17563.52,1,352,4,8,0
6.35,1754297590,5059,257489.57,-514013.9,-256524.33,1,353,4,8,0
1.54,1754297628,6853,428667.47,-134942.6,293724.87,0,353,4,8,0
46.26,1754297645,5068,267649.2,-708825.78,-441176.58,1,354,4,8,0
3.32,1754297699,6780,473799.6,-730770.48,-256970.88,1,354,4,8,0
1.9,1754297726,6000,417054.11,-272736.76,144317.35,0,355,4,8,0
3.51,1754297745,4907,348472.87,-521846.46,-173373.59,1,355,4,8,0
3.36,1754297776,7410,471808.76,-836270.56,-364461.8,1,356,4,8,0
16.58,1754297797,6308,349203.84,-747597.44,-398393.6,1,356,4,8,0
1.48,1754297843,7803,573973.76,-73727.02,500246.74,0,357,4,8,0
2.24,1754297867,5680,400613.5,-412981.1,-12367.6,1,357,4,8,0
2.1,1754297884,6473,440338.68,-408048.75,32289.93,1,358,4,8,0
2.04,1754297906,7186,481811.68,-255920.48,225891.2,1,358,4,8,0
2.8,1754297931,6083,493703.28,-467999.4,25703.88,1,358,4,8,0
1.44,1754297953,5625,549653.5,-24003.13,525650.37,0,359,4,8,0
1.49,1754297969,4909,362182.62,-35609.97,326572.65,0,359,4,8,0
5.8,1754297985,4985,406930.18,-548070.7,-141140.52,1,359,4,8,0
2.82,1754298022,7342,568730.48,-746275.87,-177545.39,1,360,4,8,0
2.21,1754298042,5388,355865.14,-311576.13,44289.01,1,360,4,8,0
85.17,1754298063,6458,395089.86,-754480.98,-359391.12,1,361,4,8,0
1.92,1754298134,7366,483712.84,-159037.84,324675.0,0,362,4,8,0
24.22,1754298155,4996,361116.0,-810287.1,-449171.1,1,362,4,8,0
1.69,1754298200,7071,481090.5,-133844.25,347246.25,0,363,4,8,0
21.66,1754298223,5584,443230.56,-927494.64,-484264.08,1,363,4,8,0
7.3,1754298267,6848,448354.6,-763674.0,-315319.4,1,364,4,8,0
2.29,1754298307,7677,553214.4,-475204.8,78009.6,1,365,4,8,0
1.25,1754298331,5662,457806.96,-12111.01,445695.95,0,365,4,8,0
1.0,1754298341,5115,346980.06,-0.0,346980.06,0,365,4,8,0
1.87,1754298352,5013,362495.4,-87032.5,275462.9,0,365,4,8,0
4.29,1754298372,5741,494807.04,-741147.84,-246340.8,1,366,4,8,0
13.42,1754298406,7067,474846.68,-854164.08,-379317.4,1,366,4,8,0
2.32,1754298445,7475,543342.07,-639901.78,-96559.71,1,367,4,8,0
1.83,1754298469,6149,394341.12,-215456.0,178885.12,0,367,4,8,0
18.87,1754298487,5552,444525.6,-903698.52,-459172.92,1,368,4,8,0
4.81,1754298535,7610,553006.44,-1103644.44,-550638.0,1,368,4,8,0
2.42,1754298567,6536,517132.5,-540042.75,-22910.25,1,369,4,8,0
1.39,1754298593,5956,603890.98,-64814.75,539076.23,0,369,4,8,0
4.87,1754298611,5430,400302.89,-723102.86,-322799.97,1,370,4,8,0
4.36,1754298642,8331,645150.32,-1057911.85,-412761.53,1,370,4,8,0
1.53,1754298673,7725,677868.24,-78257.76,599610.48,0,371,4,8,0
24.96,1754298688,5631,586225.24,-920860.08,-334634.84,1,371,4,8,0
1.33,1754298739,7472,571878.3,-52062.58,519815.72,0,372,4,8,0
2.93,1754298760,5252,488724.24,-353225.71,135498.53,1,372,4,8,0
3.07,1754298778,7132,540167.15,-701505.18,-161338.03,1,372,4,8,0
1.59,1754298804,5739,590394.65,-77574.05,512820.6,0,373,4,8,0
6.63,1754298824,5478,484734.6,-819154.0,-334419.4,1,373,4,8,0
1.78,1754298868,7554,777620.8,-168156.56,609464.24,0,374,4,8,0
36.96,1754298889,5655,574469.28,-1036485.45,-462016.17,1,374,4,8,0
1.57,1754298942,7022,598331.28,-171510.72,426820.56,0,375,4,8,0
1.05,1754298964,5176,577026.1,-2410.85,574615.25,0,376,4,8,0
1.29,1754298977,5204,465358.74,-51250.32,414108.42,0,376,4,8,0
2.44,1754298987,1417,632975.65,-710804.81,-77829.16,1,376,4,8,0
1.15,1754299011,3334,572794.53,-18434.04,554360.49,0,376,4,8,0
1.42,1754299027,2739,627513.78,-74299.56,553214.22,0,377,4,8,0
1.47,1754299044,2571,546098.96,-162350.32,383748.64,0,377,4,8,0
1.31,1754299063,2727,726644.46,-70211.51,656432.95,0,377,4,8,0
2.04,1754299080,2334,565785.27,-295777.14,270008.13,1,378,4,8,0
1.51,1754299099,2435,671214.72,-106641.04,564573.68,0,378,4,8,0
4.03,1754299115,2154,542808.24,-631808.58,-89000.34,1,378,4,8,0
2.36,1754299144,2426,633918.56,-530976.16,102942.4,1,379,4,8,0
3.66,1754299166,2488,701582.8,-854634.0,-153051.2,1,379,4,8,0
20.45,1754299191,2578,648633.4,-1044316.0,-395682.6,1,379,4,8,0
1.85,1754299238,2472,705189.03,-406995.68,298193.35,0,380,4,8,0
1.39,1754299260,3094,476640.94,-77652.85,398988.09,0,381,4,8,0
1.04,1754299274,3849,483093.0,-11909.4,471183.6,0,381,4,8,0
1.66,1754299287,4366,440689.01,-185819.42,254869.59,0,381,4,8,0
1.0,1754299302,5592,516024.0,-0.0,516024.0,0,381,4,8,0
3.56,1754299318,5486,494804.8,-598325.7,-103520.9,1,381,4,8,0
6.28,1754299343,7425,643772.36,-1145245.64,-501473.28,1,382,4,8,0
1.75,1754299382,8335,645415.68,-211441.44,433974.24,0,383,4,8,0
1.57,1754299401,5779,458622.45,-178933.95,279688.5,0,383,4,8,0
10.63,1754299418,4652,359800.29,-746999.0,-387198.71,1,383,4,8,0
12.47,1754299460,8419,756205.64,-778060.28,-21854.64,1,384,4,8,0
1.25,1754299499,7892,565173.52,-129464.48,435709.04,0,384,4,8,0
1.32,1754299518,6471,402341.4,-48364.8,353976.6,0,385,4,8,0
4.45,1754299534,5746,510280.71,-576118.26,-65837.55,1,385,4,8,0
1.25,1754299566,8592,692094.46,-61311.98,630782.48,0,386,4,8,0
2.26,1754299583,5210,485841.2,-349129.95,136711.25,1,386,4,8,0
8.19,1754299599,6802,435716.82,-859242.51,-423525.69,1,386,4,8,0
1.89,1754299638,7906,560885.32,-309085.92,251799.4,0,387,4,8,0
1.18,1754299660,5712,431026.09,-41143.08,389883.01,0,387,4,8,0
1.62,1754299672,4980,379993.4,-142069.0,237924.4,0,387,4,8,0
1.63,1754299688,6751,453596.65,-126519.25,327077.4,0,388,4,8,0
1.0,1754299710,5835,420706.4,-0.0,420706.4,0,388,4,8,0
2.25,1754299722,5784,434852.6,-318828.3,116024.3,1,388,4,8,0
1.21,1754299741,7092,518712.48,-36277.2,482435.28,0,389,4,8,0
1.63,1754299760,6015,345151.2,-83935.2,261216.0,0,389,4,8,0
1.78,1754299776,6161,395158.24,-89463.52,305694.72,0,389,4,8,0
7.22,1754299800,5139,363215.35,-529804.52,-166589.17,1,390,4,8,0
1.42,1754299838,7754,567306.48,-79476.54,487829.94,0,390,4,8,0
1.31,1754299860,5503,358846.74,-43372.98,315473.76,0,391,4,8,0
28.39,1754299871,5973,367665.9,-802699.8,-435033.9,1,391,4,8,0
2.34,1754299925,7606,476944.84,-480525.2,-3580.36,1,392,4,8,0
1.19,1754299954,4905,258734.97,-44567.73,214167.24,0,392,4,8,0
1.03,1754299962,5629,347320.38,-1289.69,346030.69,0,392,4,8,0
1.05,1754299980,5435,419322.85,-8992.74,410330.11,0,393,4,8,0
1.16,1754299991,5998,467178.28,-62665.42,404512.86,0,393,4,8,0
1.13,1754300005,5330,372039.68,-27061.76,344977.92,0,393,4,8,0
1.39,1754300029,4856,324407.34,-36183.3,288224.04,0,393,4,8,0
1.42,1754300042,4771,309222.15,-88660.65,220561.5,0,394,4,8,0
21.3,1754300057,4699,318067.68,-528422.72,-210355.04,1,394,4,8,0
1.0,1754300103,6597,433175.82,-0.0,433175.82,0,395,4,8,0
2.45,1754300117,5081,328947.2,-421014.72,-92067.52,1,395,4,8,0
1.4,1754300136,6113,423783.47,-52976.06,370807.41,0,395,4,8,0
4.4,1754300154,4142,299909.58,-517637.76,-217728.18,1,395,4,8,0
1.14,1754300181,5982,439268.9,-17005.8,422263.1,0,396,4,8,0
2.6,1754300193,5844,521695.79,-533051.75,-11355.96,1,396,4,8,0
2.93,1754300216,5296,323610.88,-475144.32,-151533.44,1,396,4,8,0
1.97,1754300242,6260,441274.06,-293058.0,148216.06,0,397,4,8,0
1.21,1754300260,5788,439548.16,-21242.44,418305.72,0,397,4,8,0
38.02,1754300277,5264,397404.7,-754750.5,-357345.8,1,397,4,8,0
1.0,1754300332,6447,396554.24,-0.0,396554.24,0,398,4,8,0
3.74,1754300348,5240,347038.0,-556610.6,-209572.6,1,399,4,8,0
5.48,1754300375,6105,350064.54,-610031.52,-259966.98,1,399,4,8,0
1.19,1754300407,6376,386080.2,-11121.77,374958.43,0,400,4,8,0
13.33,1754300420,5417,380670.48,-928760.4,-548089.92,1,400,4,8,0
1.45,1754300460,7183,482736.0,-112109.25,370626.75,0,401,4,8,0
2.41,1754300482,5966,431017.86,-485262.96,-54245.1,1,401,4,8,0
1.14,1754300502,6796,429400.8,-9756.72,419644.08,0,401,4,8,0
1.45,1754300519,6568,447355.9,-30177.94,417177.96,0,401,4,8,0
1.24,1754300538,6231,428750.88,-14673.04,414077.84,0,402,4,8,0
12.51,1754300550,5443,398903.76,-933062.4,-534158.64,1,402,4,8,0
2.5,1754300591,6686,379135.68,-398207.97,-19072.29,1,403,4,8,0
2.51,1754300614,5371,371164.59,-446569.74,-75405.15,1,403,4,8,0
1.0,1754300635,7013,467799.0,-0.0,467799.0,0,403,4,8,0
23.46,1754300655,4482,315753.21,-710789.43,-395036.22,1,404,4,8,0
42.23,1754300702,7395,412838.08,-995879.68,-583041.6,1,405,4,8,0
3.82,1754300762,7577,417145.56,-729533.22,-312387.66,1,406,4,8,0
1.06,1754300786,5963,334045.08,-1475.19,332569.89,0,406,4,8,0
4.85,1754300800,5400,363397.47,-592450.56,-229053.09,1,406,4,8,0
3.75,1754300832,7711,488907.35,-947718.07,-458810.72,1,407,4,8,0
1.32,1754300857,7805,523991.0,-94944.15,429046.85,0,407,4,8,0
1.0,1754300877,5653,336643.2,-0.0,336643.2,0,407,4,8,0
1.42,1754300886,5845,395266.12,-33921.84,361344.28,0,408,4,8,0
1.46,1754300904,4051,247522.6,-23610.6,223912.0,0,408,4,8,0
1.0,1754300919,6764,371612.16,-0.0,371612.16,0,408,4,8,0
5.95,1754300937,6021,424669.74,-764625.84,-339956.1,1,408,4,8,0
1.14,1754300968,7905,505525.2,-25560.92,479964.28,0,409,4,8,0
13.78,1754300987,4870,274581.0,-555759.6,-281178.6,1,409,4,8,0
2.28,1754301028,7462,500245.9,-587673.24,-87427.34,1,410,4,8,0
3.68,1754301049,4925,258667.21,-278930.76,-20263.55,1,410,4,8,0
1.0,1754301079,7945,566333.04,-0.0,566333.04,0,411,4,8,0
1.65,1754301096,5677,385572.24,-68538.24,317034.0,0,411,4,8,0
2.62,1754301111,5486,335839.51,-399492.86,-63653.35,1,411,4,8,0
2.68,1754301133,7820,549528.4,-769413.2,-219884.8,1,412,4,8,0
1.17,1754301158,6552,432689.6,-19829.6,412860.0,0,412,4,8,0
1.59,1754301175,5930,411795.0,-98247.75,313547.25,0,412,4,8,0
4.23,1754301191,6322,437215.8,-698971.0,-261755.2,1,413,4,8,0
1.09,1754301225,6996,455174.25,-22291.5,432882.75,0,413,4,8,0
2.23,1754301239,5097,355368.65,-293244.9,62123.75,1,413,4,8,0
2.51,1754301256,6717,368870.08,-490311.28,-121441.2,1,414,4,8,0
4.23,1754301280,5954,459213.0,-739582.5,-280369.5,1,414,4,8,0
10.05,1754301311,7480,490561.56,-807236.22,-316674.66,1,415,4,8,0
2.12,1754301350,7541,467503.19,-347003.58,120499.61,1,415,4,8,0
7.06,1754301371,5946,472896.92,-955164.12,-482267.2,1,416,4,8,0
2.01,1754301408,7935,534130.73,-274900.98,259229.75,1,416,4,8,0
1.17,1754301427,5768,419413.68,-9942.48,409471.2,0,417,4,8,0
5.12,1754301442,6046,427962.24,-770846.08,-342883.84,1,417,4,8,0
3.44,1754301475,6974,518716.8,-708348.24,-189631.44,1,417,4,8,0
1.25,1754301496,7192,569075.71,-12111.01,556964.7,0,418,4,8,0
725.9,1754301516,5152,353354.24,-646154.24,-292800.0,1,418,4,8,0
1.17,1754301602,6040,418518.85,-20835.66,397683.19,0,420,4,8,0
1.0,1754301620,4877,284437.82,-0.0,284437.82,0,420,4,8,0
3.52,1754301626,5103,417610.7,-632879.0,-215268.3,1,420,4,8,0
1.14,1754301659,7736,521172.63,-24297.57,496875.06,0,420,4,8,0
1.0,1754301674,5892,412033.68,-0.0,412033.68,0,421,4,8,0
2.23,1754301686,5529,497663.2,-495051.08,2612.12,1,421,4,8,0
1.32,1754301705,6398,420096.03,-45180.11,374915.92,0,421,4,8,0
1.08,1754301726,5997,461780.25,-2854.24,458926.01,0,422,4,8,0
31.91,1754301739,5922,523032.0,-1054617.6,-531585.6,1,422,4,8,0
1.26,1754301791,7462,471623.25,-85013.25,386610.0,0,423,4,8,0
3.94,1754301810,4803,313289.67,-481426.56,-168136.89,1,423,4,8,0
10.38,1754301837,7550,541972.97,-710106.32,-168133.35,1,423,4,8,0
2.75,1754301875,7999,615417.61,-584218.74,31198.87,1,424,4,8,0
2.14,1754301899,5266,411819.03,-361427.85,50391.18,1,424,4,8,0
1.04,1754301918,6462,501576.16,-4660.79,496915.37,0,425,4,8,0
2.9,1754301933,5747,380739.53,-472961.16,-92221.63,1,425,4,8,0
1.01,1754301955,7153,503302.8,-0.0,503302.8,0,425,4,8,0
3.89,1754301970,6548,548854.14,-929313.32,-380459.18,1,426,4,8,0
2.92,1754301995,7591,457994.25,-500887.5,-42893.25,1,426,4,8,0
1.18,1754302025,5012,387211.53,-20958.99,366252.54,0,427,4,8,0
2.16,1754302032,5219,413323.3,-311565.15,101758.15,1,427,4,8,0
1.28,1754302054,7133,452730.0,-58260.75,394469.25,0,427,4,8,0
1.1,1754302075,5556,377792.8,-9260.3,368532.5,0,427,4,8,0
1.3,1754302084,6125,457479.75,-8935.34,448544.41,0,428,4,8,0
1.68,1754302101,6056,434496.0,-72556.8,361939.2,0,428,4,8,0
1.53,1754302117,5924,499968.75,-135442.5,364526.25,0,428,4,8,0
1.31,1754302136,5424,416429.96,-17760.88,398669.08,0,428,4,8,0
1.55,1754302150,5125,443648.52,-24680.25,418968.27,0,429,4,8,0
126.29,1754302167,4985,449253.24,-598678.2,-149424.96,1,429,4,8,0
1.44,1754302240,6477,422186.7,-62773.75,359412.95,0,430,4,8,0
1.39,1754302255,4817,353513.25,-20309.57,333203.68,0,430,4,8,0
2.94,1754302269,5525,501679.52,-514390.08,-12710.56,1,431,4,8,0
3.23,1754302293,6216,488144.15,-659880.65,-171736.5,1,431,4,8,0
1.6,1754302320,6587,463374.68,-149063.61,314311.07,0,432,4,8,0
3.72,1754302341,5151,397579.96,-573928.42,-176348.46,1,432,4,8,0
2.77,1754302369,6836,464402.48,-595508.95,-131106.47,1,432,4,8,0
1.78,1754302393,6377,373051.25,-140920.65,232130.6,0,433,4,8,0
4.63,1754302412,5658,504849.6,-863441.28,-358591.68,1,433,4,8,0
1.61,1754302443,7201,520375.24,-94471.3,425903.94,0,434,4,8,0
1.62,1754302461,6450,541872.71,-124524.06,417348.65,0,434,4,8,0
1.01,1754302479,6083,466477.45,-0.0,466477.45,0,434,4,8,0
1.06,1754302490,5469,503387.16,-1475.19,501911.97,0,434,4,8,0
1.17,1754302502,4902,399071.4,-9629.41,389441.99,0,435,4,8,0
1.51,1754302513,4498,270578.88,-67750.8,202828.08,0,435,4,8,0
4.69,1754302529,4728,407144.92,-537860.68,-130715.76,1,435,4,8,0
1.06,1754302561,5766,468617.66,-1475.19,467142.47,0,436,4,8,0
1.82,1754302572,4996,399343.14,-123004.35,276338.79,0,436,4,8,0
1.8,1754302589,4921,410692.96,-107775.84,302917.12,0,436,4,8,0
1.15,1754302607,4705,333760.05,-6471.61,327288.44,0,436,4,8,0
137.96,1754302624,3934,270962.5,-428103.0,-157140.5,1,437,4,8,0
1.27,1754302695,5262,352229.76,-7706.24,344523.52,0,438,4,8,0
4.7,1754302708,4649,255274.32,-394702.56,-139428.24,1,438,4,8,0
3.88,1754302739,5206,310340.48,-471687.68,-161347.2,1,438,4,8,0
2.75,1754302765,5827,396695.52,-536212.08,-139516.56,1,439,4,8,0
1.49,1754302786,5843,425556.25,-57611.53,367944.72,0,439,4,8,0
1.94,1754302802,5040,329047.02,-76530.32,252516.7,0,440,4,8,0
1.48,1754302821,5633,387187.14,-25319.31,361867.83,0,440,4,8,0
21.87,1754302838,5188,327654.36,-790358.58,-462704.22,1,440,4,8,0
3.92,1754302887,6258,309331.84,-508470.4,-199138.56,1,441,4,8,0
1.49,1754302918,6338,378247.98,-40269.9,337978.08,0,441,4,8,0
10.09,1754302933,5430,330358.24,-647655.5,-317297.26,1,442,4,8,0
1.52,1754302971,6586,385857.84,-75811.84,310046.0,0,442,4,8,0
1.65,1754302989,5870,448743.36,-71220.24,377523.12,0,443,4,8,0
1.24,1754303006,5612,400899.24,-12284.66,388614.58,0,443,4,8,0
1.0,1754303020,5502,424418.83,-0.0,424418.83,0,443,4,8,0
5.99,1754303034,5107,317827.62,-773917.32,-456089.7,1,443,4,8,0
2.05,1754303069,6314,380930.22,-205880.4,175049.82,1,444,4,8,0
1.0,1754303088,4275,223103.58,-0.0,223103.58,0,444,4,8,0
